time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1781908200,63233.7,63321.7,63210,63291.7,63113.053442413206,63433.29788057879,63008.52420844263,63108.005558895915,63186.57393466703,1023.72,61.51264757643088,,,,,,,,,,,,,,-606167.9900759659
1781909100,63291.8,63345.1,63270.8,63287.8,63115.941815265876,63431.85014047353,63018.49834385539,63125.12883900107,63220.31595644469,545.583,61.24873110935907,,,,,,,,,,,,,,-605985.3569258738
1781910000,63287.8,63312.2,63250,63263.7,63118.38409931107,63430.17700474743,63027.25554586056,63138.32609242954,63234.77730429646,494.148,59.548492174935205,,,,,,,,,,,,,,-605867.1791234096
1781910900,63263.8,63307.2,63252.3,63289.2,63121.20750262825,63428.774248481284,63036.61070493697,63152.69503600768,63252.918202864304,263.159,60.78880368797454,,,,,,,,,,,,,,-605735.1935878466
1781911800,63289.2,63337.3,63274,63296.9,63124.11151084927,63427.46206690436,63045.90675118922,63166.428842102185,63267.578801909534,497.656,61.175912048235,,,,,,,,,,,,,,-605568.3822937659
1781912700,63296.8,63645,63266.4,63512.6,63130.532808190605,63428.30921051725,63062.57436721818,63199.397523806736,63349.252534606356,3968.921,70.08535284255005,,,,,,,,,,,,,,-605039.4653134071
1781913600,63512.5,63585.7,63435,63493.8,63136.53722458415,63428.96086016384,63077.97528267467,63227.43585487276,63397.4350230709,1408.786,68.60756004379738,,,,,,,,,,,,,,-604695.0914740349
1781914500,63493.9,63621,63441,63590.3,63144.03743574805,63430.56622473933,63096.272594007714,63261.99434488488,63461.72334871394,819.858,71.88461999833125,,,,,71.88461999833125,,71.88461999833125,,,,,,,-604305.4334288887
1781915400,63590.3,63757.2,63500.3,63575.6,63151.17070127287,63432.00934688123,63113.39142993601,63291.86155013394,63499.682232475956,2422.394,70.67431280672886,,,,,,,,,,,,,,-604183.5898642325
1781916300,63575.5,63578.8,63480.4,63496.8,63156.88358224357,63432.65402999683,63127.084593152584,63311.37949774023,63498.72148831731,969.796,64.41350817800185,,,,,,,,,,,,,,-604165.7119724007
1781917200,63496.8,63513.6,63400,63422.2,63161.26897757839,63432.55000979786,63137.62442911142,63321.93383128878,63473.21432554487,685.388,59.07782145632266,,,,,,,,,,,,,,-604214.8117845529
1781918100,63422.2,63488.5,63368.5,63474.6,63166.44800274238,63432.968417660566,63149.65927092887,63336.47346640413,63473.67621702991,669.999,61.49080809857059,,,,,,,,,,,,,,-604195.4259955478
1781919000,63474.5,63594.2,63474.5,63540.7,63172.633986168126,63434.04037370374,63163.625011252836,63355.92361246088,63496.01747801994,949.981,64.34675477260603,,,,,,,,,,,,,,-604087.4120912098
1781919900,63540.6,63558.8,63516.1,63550.9,63178.886316975266,63435.20315605495,63177.45626085095,63374.49279222651,63514.31165201329,339.604,64.78081341314729,,,,,,,,,,,,,,-603957.341987285
1781920800,63551,63551,63430.9,63441.8,63183.23199768642,63435.26879629321,63186.8971086777,63380.90300249065,63490.1411013422,478.985,56.81352823466174,,,,,,,,,,,,,,-603885.2771313529
1781921700,63441.8,63441.9,63354.7,63382.3,63186.522377889945,63434.741743593775,63193.87578336778,63381.0360498725,63454.19406756147,488.684,52.98613482849806,,,,,,,,,,,,,,-603866.6169283668
1781922600,63382.2,63469.6,63331.1,63372.3,63189.59308238763,63434.12043271225,63200.248076818934,63380.20404512274,63426.89604504098,702.29,52.34784507935534,,,,,,,,,,,,,,-603916.6186494747
